issue,detail_id,squib,detail_index,source_url,registry_status,http_status,registry_error,updated_at,saved_path,parse_outcome
http_error_mislabeled_empty,1966NAV/STE3630-3640:7,1966NAV/STE3630-3640,7,https://kinetics.nist.gov/solution/Detail?id=1966NAV/STE3630-3640:7,empty,500,,2026-06-24T16:47:39.125871+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1966NAV_STE3630-3640_7_20260624T164737_cfd1b47ecbf0.html,missing_record
http_error_mislabeled_empty,1966STO/SAN2907-2910:4,1966STO/SAN2907-2910,4,https://kinetics.nist.gov/solution/Detail?id=1966STO/SAN2907-2910:4,empty,500,,2026-06-24T16:34:00.505644+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1966STO_SAN2907-2910_4_20260624T163358_5e1c1e6bb3e6.html,missing_record
http_error_mislabeled_empty,1966WEE/RAB2100-2106:4,1966WEE/RAB2100-2106,4,https://kinetics.nist.gov/solution/Detail?id=1966WEE/RAB2100-2106:4,empty,500,,2026-06-24T16:38:55.993283+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1966WEE_RAB2100-2106_4_20260624T163854_091b6fa16cf5.html,missing_record
http_error_mislabeled_empty,1966ZEL/LIV1946-1954:2,1966ZEL/LIV1946-1954,2,https://kinetics.nist.gov/solution/Detail?id=1966ZEL/LIV1946-1954:2,empty,500,,2026-06-24T16:57:36.956235+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1966ZEL_LIV1946-1954_2_20260624T165735_d3ee2e3e752b.html,missing_record
http_error_mislabeled_empty,1967AHR611-619:2,1967AHR611-619,2,https://kinetics.nist.gov/solution/Detail?id=1967AHR611-619:2,empty,500,,2026-06-24T16:25:53.536576+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1967AHR611-619_2_20260624T162551_3684e61a8421.html,missing_record
http_error_mislabeled_empty,1967ANB/NET141-146:2,1967ANB/NET141-146,2,https://kinetics.nist.gov/solution/Detail?id=1967ANB/NET141-146:2,empty,500,,2026-06-24T17:03:01.099668+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1967ANB_NET141-146_2_20260624T170259_97faf7550873.html,missing_record
http_error_mislabeled_empty,1967ANB/NET493-523:4,1967ANB/NET493-523,4,https://kinetics.nist.gov/solution/Detail?id=1967ANB/NET493-523:4,empty,500,,2026-06-24T16:40:03.213559+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1967ANB_NET493-523_4_20260624T164001_8173a065fb02.html,missing_record
http_error_mislabeled_empty,1967DAN/WIG1024-1033:2,1967DAN/WIG1024-1033,2,https://kinetics.nist.gov/solution/Detail?id=1967DAN/WIG1024-1033:2,empty,500,,2026-06-24T16:40:12.661650+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1967DAN_WIG1024-1033_2_20260624T164010_d61c462ce413.html,missing_record
http_error_mislabeled_empty,1967DOG/HAY3802-3808:15,1967DOG/HAY3802-3808,15,https://kinetics.nist.gov/solution/Detail?id=1967DOG/HAY3802-3808:15,empty,500,,2026-06-24T16:17:44.528103+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1967DOG_HAY3802-3808_15_20260624T161742_ebaa6029ac5e.html,missing_record
http_error_mislabeled_empty,1967FEL/DOL132-138:4,1967FEL/DOL132-138,4,https://kinetics.nist.gov/solution/Detail?id=1967FEL/DOL132-138:4,empty,500,,2026-06-24T16:31:32.097042+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1967FEL_DOL132-138_4_20260624T163130_5c81be3a7a16.html,missing_record
http_error_mislabeled_empty,1967HAR/FIE3993-3998:16,1967HAR/FIE3993-3998,16,https://kinetics.nist.gov/solution/Detail?id=1967HAR/FIE3993-3998:16,empty,500,,2026-06-24T16:33:36.839704+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1967HAR_FIE3993-3998_16_20260624T163335_2d771f183f99.html,missing_record
http_error_mislabeled_empty,1967KRA303-309B:4,1967KRA303-309B,4,https://kinetics.nist.gov/solution/Detail?id=1967KRA303-309B:4,empty,500,,2026-06-24T17:01:01.934285+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1967KRA303-309B_4_20260624T170100_fb6c63042aee.html,missing_record
http_error_mislabeled_empty,1967SUT688-690:6,1967SUT688-690,6,https://kinetics.nist.gov/solution/Detail?id=1967SUT688-690:6,empty,500,,2026-06-24T16:48:41.431035+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1967SUT688-690_6_20260624T164839_bb1aeb162bdf.html,missing_record
http_error_mislabeled_empty,1967THO1919-1925:21,1967THO1919-1925,21,https://kinetics.nist.gov/solution/Detail?id=1967THO1919-1925:21,empty,500,,2026-06-24T17:04:36.567340+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1967THO1919-1925_21_20260624T170434_36e89991c49d.html,missing_record
http_error_mislabeled_empty,1968AMP/ADA231-250:7,1968AMP/ADA231-250,7,https://kinetics.nist.gov/solution/Detail?id=1968AMP/ADA231-250:7,empty,500,,2026-06-24T16:50:26.222096+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1968AMP_ADA231-250_7_20260624T165024_4ca07f46f71a.html,missing_record
http_error_mislabeled_empty,1968ASM/TAU3382-3387:2,1968ASM/TAU3382-3387,2,https://kinetics.nist.gov/solution/Detail?id=1968ASM/TAU3382-3387:2,empty,500,,2026-06-24T17:03:48.907037+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1968ASM_TAU3382-3387_2_20260624T170347_a35c9252a61c.html,missing_record
http_error_mislabeled_empty,1968BAL/DAV1429-1433:4,1968BAL/DAV1429-1433,4,https://kinetics.nist.gov/solution/Detail?id=1968BAL/DAV1429-1433:4,empty,500,,2026-06-24T16:36:23.722038+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1968BAL_DAV1429-1433_4_20260624T163622_59b60c545f47.html,missing_record
http_error_mislabeled_empty,1968BUX/DAI427-439:15,1968BUX/DAI427-439,15,https://kinetics.nist.gov/solution/Detail?id=1968BUX/DAI427-439:15,empty,500,,2026-06-25T07:18:57.859050+00:00,data/new_solution/boundary_probe/boundary_20260625_071124/boundary_detail_1968BUX_DAI427-439_15_20260625T071856_b9ffc68970ce.html,missing_record
http_error_mislabeled_empty,1968CZA/OTT75-83:3,1968CZA/OTT75-83,3,https://kinetics.nist.gov/solution/Detail?id=1968CZA/OTT75-83:3,empty,500,,2026-06-25T07:17:22.789339+00:00,data/new_solution/boundary_probe/boundary_20260625_071124/boundary_detail_1968CZA_OTT75-83_3_20260625T071721_f0c3b477e447.html,missing_record
http_error_mislabeled_empty,1968CZA/PEL421-436:2,1968CZA/PEL421-436,2,https://kinetics.nist.gov/solution/Detail?id=1968CZA/PEL421-436:2,empty,500,,2026-06-24T16:43:00.788756+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1968CZA_PEL421-436_2_20260624T164258_a5afa2008883.html,missing_record
http_error_mislabeled_empty,1968GOL78-101:13,1968GOL78-101,13,https://kinetics.nist.gov/solution/Detail?id=1968GOL78-101:13,empty,500,,2026-06-24T16:16:50.687186+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1968GOL78-101_13_20260624T161648_1878b5a86edb.html,missing_record
http_error_mislabeled_empty,1968LAN/SWA327-337:8,1968LAN/SWA327-337,8,https://kinetics.nist.gov/solution/Detail?id=1968LAN/SWA327-337:8,empty,500,,2026-06-24T16:36:33.146443+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1968LAN_SWA327-337_8_20260624T163631_d2f345b723c8.html,missing_record
http_error_mislabeled_empty,1968LOM/EBE549-557:3,1968LOM/EBE549-557,3,https://kinetics.nist.gov/solution/Detail?id=1968LOM/EBE549-557:3,empty,500,,2026-06-24T17:04:12.934214+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1968LOM_EBE549-557_3_20260624T170411_44c60125b5dd.html,missing_record
http_error_mislabeled_empty,1968RAB131-152:2,1968RAB131-152,2,https://kinetics.nist.gov/solution/Detail?id=1968RAB131-152:2,empty,500,,2026-06-25T07:19:45.649332+00:00,data/new_solution/boundary_probe/boundary_20260625_071124/boundary_detail_1968RAB131-152_2_20260625T071943_3138ea532916.html,missing_record
http_error_mislabeled_empty,1968WAR/KUO368-373:12,1968WAR/KUO368-373,12,https://kinetics.nist.gov/solution/Detail?id=1968WAR/KUO368-373:12,empty,500,,2026-06-24T16:39:05.438570+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1968WAR_KUO368-373_12_20260624T163903_bc2fd3808ac2.html,missing_record
http_error_mislabeled_empty,1969ADA/WIL333-342:5,1969ADA/WIL333-342,5,https://kinetics.nist.gov/solution/Detail?id=1969ADA/WIL333-342:5,empty,500,,2026-06-24T16:30:43.969773+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1969ADA_WIL333-342_5_20260624T163042_c028bc7458fd.html,missing_record
http_error_mislabeled_empty,1969AMI/CZA351-359:6,1969AMI/CZA351-359,6,https://kinetics.nist.gov/solution/Detail?id=1969AMI/CZA351-359:6,empty,500,,2026-06-25T07:17:32.173025+00:00,data/new_solution/boundary_probe/boundary_20260625_071124/boundary_detail_1969AMI_CZA351-359_6_20260625T071730_670f37d233de.html,missing_record
http_error_mislabeled_empty,1969ANB/MEY1812-1817:33,1969ANB/MEY1812-1817,33,https://kinetics.nist.gov/solution/Detail?id=1969ANB/MEY1812-1817:33,empty,500,,2026-06-24T17:05:29.153834+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1969ANB_MEY1812-1817_33_20260624T170527_6aa93288e1a7.html,missing_record
http_error_mislabeled_empty,1969BAX/KHA11-24:8,1969BAX/KHA11-24,8,https://kinetics.nist.gov/solution/Detail?id=1969BAX/KHA11-24:8,empty,500,,2026-06-24T16:52:35.223114+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1969BAX_KHA11-24_8_20260624T165233_ae0efeaac0b6.html,missing_record
http_error_mislabeled_empty,1969BOY/GHO2886-2890:2,1969BOY/GHO2886-2890,2,https://kinetics.nist.gov/solution/Detail?id=1969BOY/GHO2886-2890:2,empty,500,,2026-06-25T07:19:07.725071+00:00,data/new_solution/boundary_probe/boundary_20260625_071124/boundary_detail_1969BOY_GHO2886-2890_2_20260625T071906_9381fd22912b.html,missing_record
http_error_mislabeled_empty,1969GRA/HEN646-653:4,1969GRA/HEN646-653,4,https://kinetics.nist.gov/solution/Detail?id=1969GRA/HEN646-653:4,empty,500,,2026-06-24T16:57:03.176148+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1969GRA_HEN646-653_4_20260624T165701_de548f97e1dc.html,missing_record
http_error_mislabeled_empty,1969JAY/KEE2453-2464:3,1969JAY/KEE2453-2464,3,https://kinetics.nist.gov/solution/Detail?id=1969JAY/KEE2453-2464:3,empty,500,,2026-06-24T17:06:26.412120+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1969JAY_KEE2453-2464_3_20260624T170624_aaffecb8991e.html,missing_record
http_error_mislabeled_empty,1969LAN/SWA2117-2125:4,1969LAN/SWA2117-2125,4,https://kinetics.nist.gov/solution/Detail?id=1969LAN/SWA2117-2125:4,empty,500,,2026-06-24T16:27:05.133508+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1969LAN_SWA2117-2125_4_20260624T162703_56519cf3a9a4.html,missing_record
http_error_mislabeled_empty,1969MAR306-321:3,1969MAR306-321,3,https://kinetics.nist.gov/solution/Detail?id=1969MAR306-321:3,empty,500,,2026-06-24T16:25:29.719770+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1969MAR306-321_3_20260624T162528_5f7d549b9574.html,missing_record
http_error_mislabeled_empty,1969MOR/SCH433-440:3,1969MOR/SCH433-440,3,https://kinetics.nist.gov/solution/Detail?id=1969MOR/SCH433-440:3,empty,500,,2026-06-25T07:13:49.755948+00:00,data/new_solution/boundary_probe/boundary_20260625_071124/boundary_detail_1969MOR_SCH433-440_3_20260625T071347_c906e5bafca4.html,missing_record
http_error_mislabeled_empty,1969NET/DOR413-417:12,1969NET/DOR413-417,12,https://kinetics.nist.gov/solution/Detail?id=1969NET/DOR413-417:12,empty,500,,2026-06-24T16:30:15.437317+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1969NET_DOR413-417_12_20260624T163013_5d700db31b44.html,missing_record
http_error_mislabeled_empty,1969ROE/REN39-44:9,1969ROE/REN39-44,9,https://kinetics.nist.gov/solution/Detail?id=1969ROE/REN39-44:9,empty,500,,2026-06-25T07:16:11.670547+00:00,data/new_solution/boundary_probe/boundary_20260625_071124/boundary_detail_1969ROE_REN39-44_9_20260625T071609_cf209af2eb68.html,missing_record
http_error_mislabeled_empty,1969SIM/NET3794-3800:4,1969SIM/NET3794-3800,4,https://kinetics.nist.gov/solution/Detail?id=1969SIM/NET3794-3800:4,empty,500,,2026-06-24T16:30:20.250529+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1969SIM_NET3794-3800_4_20260624T163018_24598fc3d1ab.html,missing_record
http_error_mislabeled_empty,1969VAC/VON1256-1257:2,1969VAC/VON1256-1257,2,https://kinetics.nist.gov/solution/Detail?id=1969VAC/VON1256-1257:2,empty,500,,2026-06-24T16:51:04.405725+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1969VAC_VON1256-1257_2_20260624T165102_26eec880cf1c.html,missing_record
http_error_mislabeled_empty,1970BAR/FOW1509-1519:5,1970BAR/FOW1509-1519,5,https://kinetics.nist.gov/solution/Detail?id=1970BAR/FOW1509-1519:5,empty,500,,2026-06-24T17:00:28.787823+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1970BAR_FOW1509-1519_5_20260624T170027_e8c372ca6e85.html,missing_record
http_error_mislabeled_empty,1970BAX/ROD1246-1250:7,1970BAX/ROD1246-1250,7,https://kinetics.nist.gov/solution/Detail?id=1970BAX/ROD1246-1250:7,empty,500,,2026-06-24T16:44:22.344081+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1970BAX_ROD1246-1250_7_20260624T164420_965302efa03b.html,missing_record
http_error_mislabeled_empty,1970BEN/BRO386-396:5,1970BEN/BRO386-396,5,https://kinetics.nist.gov/solution/Detail?id=1970BEN/BRO386-396:5,empty,500,,2026-06-24T16:33:08.050376+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1970BEN_BRO386-396_5_20260624T163306_d18bb3e8607e.html,missing_record
http_error_mislabeled_empty,1970BET/WIL1178-1179:3,1970BET/WIL1178-1179,3,https://kinetics.nist.gov/solution/Detail?id=1970BET/WIL1178-1179:3,empty,500,,2026-06-24T16:26:26.659996+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1970BET_WIL1178-1179_3_20260624T162624_7861874c2f5d.html,missing_record
http_error_mislabeled_empty,1970BUX1656-1660:5,1970BUX1656-1660,5,https://kinetics.nist.gov/solution/Detail?id=1970BUX1656-1660:5,empty,500,,2026-06-24T16:47:43.933489+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1970BUX1656-1660_5_20260624T164742_c497bbb1b34f.html,missing_record
http_error_mislabeled_empty,1970DAV/EBE87-93B:7,1970DAV/EBE87-93B,7,https://kinetics.nist.gov/solution/Detail?id=1970DAV/EBE87-93B:7,empty,500,,2026-06-25T07:14:56.017984+00:00,data/new_solution/boundary_probe/boundary_20260625_071124/boundary_detail_1970DAV_EBE87-93B_7_20260625T071454_895defd7ad66.html,missing_record
http_error_mislabeled_empty,1970LAN/SWA1890-1894:4,1970LAN/SWA1890-1894,4,https://kinetics.nist.gov/solution/Detail?id=1970LAN/SWA1890-1894:4,empty,500,,2026-06-24T17:01:54.247943+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1970LAN_SWA1890-1894_4_20260624T170152_a73c28308c4a.html,missing_record
http_error_mislabeled_empty,1970LOE/LUT141-146:2,1970LOE/LUT141-146,2,https://kinetics.nist.gov/solution/Detail?id=1970LOE/LUT141-146:2,empty,500,,2026-06-24T16:50:54.738774+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1970LOE_LUT141-146_2_20260624T165053_c6b0f18c71f6.html,missing_record
http_error_mislabeled_empty,1970PHI/WOR34-44:5,1970PHI/WOR34-44,5,https://kinetics.nist.gov/solution/Detail?id=1970PHI/WOR34-44:5,empty,500,,2026-06-24T16:26:31.565179+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1970PHI_WOR34-44_5_20260624T162629_52ca9a8df5bc.html,missing_record
http_error_mislabeled_empty,1970SAM/CZA563-573:2,1970SAM/CZA563-573,2,https://kinetics.nist.gov/solution/Detail?id=1970SAM/CZA563-573:2,empty,500,,2026-06-24T16:27:24.107772+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1970SAM_CZA563-573_2_20260624T162722_98effb7e9263.html,missing_record
http_error_mislabeled_empty,1970SED/YOU393-394:2,1970SED/YOU393-394,2,https://kinetics.nist.gov/solution/Detail?id=1970SED/YOU393-394:2,empty,500,,2026-06-24T16:38:46.555850+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1970SED_YOU393-394_2_20260624T163844_b0ba5df54b28.html,missing_record
http_error_mislabeled_empty,1970SIM/NET4763-4768:7,1970SIM/NET4763-4768,7,https://kinetics.nist.gov/solution/Detail?id=1970SIM/NET4763-4768:7,empty,500,,2026-06-24T17:04:17.653625+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1970SIM_NET4763-4768_7_20260624T170415_3682269daa7c.html,missing_record
http_error_mislabeled_empty,1970THE/PET180p:8,1970THE/PET180p,8,https://kinetics.nist.gov/solution/Detail?id=1970THE/PET180p:8,empty,500,,2026-06-25T07:19:17.224410+00:00,data/new_solution/boundary_probe/boundary_20260625_071124/boundary_detail_1970THE_PET180p_8_20260625T071915_77122042d836.html,missing_record
http_error_mislabeled_empty,1970THO/LAU443-444:3,1970THO/LAU443-444,3,https://kinetics.nist.gov/solution/Detail?id=1970THO/LAU443-444:3,empty,500,,2026-06-24T17:05:11.604288+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1970THO_LAU443-444_3_20260624T170503_7f1fdcb2e0c9.html,missing_record
http_error_mislabeled_empty,1970TRE/HAY5821-5828:6,1970TRE/HAY5821-5828,6,https://kinetics.nist.gov/solution/Detail?id=1970TRE/HAY5821-5828:6,empty,500,,2026-06-24T17:00:00.172269+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1970TRE_HAY5821-5828_6_20260624T165958_310cf7c72d27.html,missing_record
http_error_mislabeled_empty,1970WIL/CVE2949-2952:13,1970WIL/CVE2949-2952,13,https://kinetics.nist.gov/solution/Detail?id=1970WIL/CVE2949-2952:13,empty,500,,2026-06-25T07:19:21.998710+00:00,data/new_solution/boundary_probe/boundary_20260625_071124/boundary_detail_1970WIL_CVE2949-2952_13_20260625T071920_1909361827eb.html,missing_record
http_error_mislabeled_empty,1970WIL349-358:11,1970WIL349-358,11,https://kinetics.nist.gov/solution/Detail?id=1970WIL349-358:11,empty,500,,2026-06-24T16:18:03.938073+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1970WIL349-358_11_20260624T161802_de1addd75b64.html,missing_record
http_error_mislabeled_empty,1971COH/MEY4179-4183:6,1971COH/MEY4179-4183,6,https://kinetics.nist.gov/solution/Detail?id=1971COH/MEY4179-4183:6,empty,500,,2026-06-24T16:30:53.802525+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971COH_MEY4179-4183_6_20260624T163052_47c1a258103c.html,missing_record
http_error_mislabeled_empty,1971CZA/MEI11-16:2,1971CZA/MEI11-16,2,https://kinetics.nist.gov/solution/Detail?id=1971CZA/MEI11-16:2,empty,500,,2026-06-24T16:38:36.939591+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971CZA_MEI11-16_2_20260624T163835_2c58337d2e01.html,missing_record
http_error_mislabeled_empty,1971DRA/DRA608-612:4,1971DRA/DRA608-612,4,https://kinetics.nist.gov/solution/Detail?id=1971DRA/DRA608-612:4,empty,500,,2026-06-24T16:44:46.604295+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971DRA_DRA608-612_4_20260624T164444_cb7f79cc2170.html,missing_record
http_error_mislabeled_empty,1971FIE/ROB355-362:8,1971FIE/ROB355-362,8,https://kinetics.nist.gov/solution/Detail?id=1971FIE/ROB355-362:8,empty,500,,2026-06-24T16:49:48.111219+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971FIE_ROB355-362_8_20260624T164946_ceeaef2aa25c.html,missing_record
http_error_mislabeled_empty,1971FOO/DEN5168-5171:16,1971FOO/DEN5168-5171,16,https://kinetics.nist.gov/solution/Detail?id=1971FOO/DEN5168-5171:16,empty,500,,2026-06-24T16:25:34.434291+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971FOO_DEN5168-5171_16_20260624T162532_7730d9ee82a0.html,missing_record
http_error_mislabeled_empty,1971HAY/IBA5388-5394:19,1971HAY/IBA5388-5394,19,https://kinetics.nist.gov/solution/Detail?id=1971HAY/IBA5388-5394:19,empty,500,,2026-06-24T16:17:20.210322+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971HAY_IBA5388-5394_19_20260624T161718_2dea2a94ea3a.html,missing_record
http_error_mislabeled_empty,1971HAY/SIM357-369:3,1971HAY/SIM357-369,3,https://kinetics.nist.gov/solution/Detail?id=1971HAY/SIM357-369:3,empty,500,,2026-06-24T16:46:55.963071+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971HAY_SIM357-369_3_20260624T164654_46714cfa27b8.html,missing_record
http_error_mislabeled_empty,1971HAY/SIM6781-6786:28,1971HAY/SIM6781-6786,28,https://kinetics.nist.gov/solution/Detail?id=1971HAY/SIM6781-6786:28,empty,500,,2026-06-25T07:15:05.415508+00:00,data/new_solution/boundary_probe/boundary_20260625_071124/boundary_detail_1971HAY_SIM6781-6786_28_20260625T071503_a64725e6676f.html,missing_record
http_error_mislabeled_empty,1971KON/STE37-38:2,1971KON/STE37-38,2,https://kinetics.nist.gov/solution/Detail?id=1971KON/STE37-38:2,empty,500,,2026-06-24T16:56:15.278837+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971KON_STE37-38_2_20260624T165613_c152e787b6df.html,missing_record
http_error_mislabeled_empty,1971LAN/SWA34-42:5,1971LAN/SWA34-42,5,https://kinetics.nist.gov/solution/Detail?id=1971LAN/SWA34-42:5,empty,500,,2026-06-24T16:18:23.600389+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971LAN_SWA34-42_5_20260624T161821_08608a646110.html,missing_record
http_error_mislabeled_empty,1971MAS/OVA447-459:5,1971MAS/OVA447-459,5,https://kinetics.nist.gov/solution/Detail?id=1971MAS/OVA447-459:5,empty,500,,2026-06-24T16:21:45.720335+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971MAS_OVA447-459_5_20260624T162144_59083d8b567a.html,missing_record
http_error_mislabeled_empty,1971NET/FES1654-1666:60,1971NET/FES1654-1666,60,https://kinetics.nist.gov/solution/Detail?id=1971NET/FES1654-1666:60,empty,500,,2026-06-24T16:28:16.496196+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971NET_FES1654-1666_60_20260624T162814_a34a235ca88d.html,missing_record
http_error_mislabeled_empty,1971NET/SCH612-627:58,1971NET/SCH612-627,58,https://kinetics.nist.gov/solution/Detail?id=1971NET/SCH612-627:58,empty,500,,2026-06-24T16:25:58.265990+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971NET_SCH612-627_58_20260624T162556_a9de5bebd640.html,missing_record
http_error_mislabeled_empty,1971OHN/SAK3265-3268:2,1971OHN/SAK3265-3268,2,https://kinetics.nist.gov/solution/Detail?id=1971OHN/SAK3265-3268:2,empty,500,,2026-06-25T07:13:54.470014+00:00,data/new_solution/boundary_probe/boundary_20260625_071124/boundary_detail_1971OHN_SAK3265-3268_2_20260625T071352_c815de5ee3b8.html,missing_record
http_error_mislabeled_empty,1971PAT/BAN152-153:2,1971PAT/BAN152-153,2,https://kinetics.nist.gov/solution/Detail?id=1971PAT/BAN152-153:2,empty,500,,2026-06-24T17:01:16.088857+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971PAT_BAN152-153_2_20260624T170114_16ca2c69f453.html,missing_record
http_error_mislabeled_empty,1971PHI/FIL105-111:25,1971PHI/FIL105-111,25,https://kinetics.nist.gov/solution/Detail?id=1971PHI/FIL105-111:25,empty,500,,2026-06-24T16:58:00.872049+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971PHI_FIL105-111_25_20260624T165759_d4db16a07c21.html,missing_record
http_error_mislabeled_empty,1971SIM/NET309-320:12,1971SIM/NET309-320,12,https://kinetics.nist.gov/solution/Detail?id=1971SIM/NET309-320:12,empty,500,,2026-06-24T16:45:53.451054+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971SIM_NET309-320_12_20260624T164551_da44c9d139d1.html,missing_record
http_error_mislabeled_empty,1971YOU/WEH5774-5779:27,1971YOU/WEH5774-5779,27,https://kinetics.nist.gov/solution/Detail?id=1971YOU/WEH5774-5779:27,empty,500,,2026-06-24T16:28:26.135041+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1971YOU_WEH5774-5779_27_20260624T162824_21e6443661e6.html,missing_record
http_error_mislabeled_empty,1972ADA/ALD278-289:31,1972ADA/ALD278-289,31,https://kinetics.nist.gov/solution/Detail?id=1972ADA/ALD278-289:31,empty,500,,2026-06-24T16:50:21.402579+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1972ADA_ALD278-289_31_20260624T165019_f78f1a3bebc2.html,missing_record
http_error_mislabeled_empty,1972ADA/BIS290-299:3,1972ADA/BIS290-299,3,https://kinetics.nist.gov/solution/Detail?id=1972ADA/BIS290-299:3,empty,500,,2026-06-24T17:00:19.286260+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1972ADA_BIS290-299_3_20260624T170017_7218171b07d5.html,missing_record
http_error_mislabeled_empty,1972BAR/GIL302-307:5,1972BAR/GIL302-307,5,https://kinetics.nist.gov/solution/Detail?id=1972BAR/GIL302-307:5,empty,500,,2026-06-24T16:17:10.115192+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1972BAR_GIL302-307_5_20260624T161708_e86b88a3b67e.html,missing_record
http_error_mislabeled_empty,1972BAS/LER319-322:5,1972BAS/LER319-322,5,https://kinetics.nist.gov/solution/Detail?id=1972BAS/LER319-322:5,empty,500,,2026-06-24T16:48:55.696156+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1972BAS_LER319-322_5_20260624T164853_a7a585161119.html,missing_record
http_error_mislabeled_empty,1972COO/DEG2618-2625:3,1972COO/DEG2618-2625,3,https://kinetics.nist.gov/solution/Detail?id=1972COO/DEG2618-2625:3,empty,500,,2026-06-24T16:47:24.764873+00:00,data/new_solution/boundary_probe/boundary_20260624_161614/boundary_detail_1972COO_DEG2618-2625_3_20260624T164723_43a134f1d515.html,missing_record
